year,01,02,03,04,05,08,09,10,11,12,13,14,15,16,19,20,22,23,24,25,26,27,28,29,30,31,36,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,60,95,99,year_total,01.01,01.02,01.03,01.04,01.05,01.06,01.07,01.08,01.09,01.10,01.11,01.12,01.99,02.02,02.04,02.99,03.01,03.02,03.03,03.04,03.05,03.06,03.99,04.02,04.03,04.04,04.05,04.06,04.07,04.08,04.09,04.10,04.99,05.01,05.02,05.99,08.01,08.02,08.04,08.06,08.07,08.08,08.09,08.10,08.11,08.12,08.13,08.99,09.01,09.04,09.07,09.09,09.10,09.99,10.01,10.02,10.03,10.99,11.01,11.02,11.03,11.04,11.05,11.06,11.07,11.08,11.09,11.10,11.99,12.02,12.03,12.04,12.05,12.99,13.01,13.02,13.03,13.04,13.05,13.06,13.07,13.09,13.10,13.11,13.12,13.13,13.14,13.15,13.99,14.01,14.02,14.03,14.04,14.05,14.06,14.07,14.08,14.09,14.10,14.11,14.12,14.13,14.14,14.16,14.17,14.18,14.19,14.20,14.21,14.22,14.23,14.24,14.25,14.27,14.28,14.32,14.33,14.34,14.35,14.36,14.37,14.38,14.39,14.40,14.41,14.42,14.43,14.44,14.45,14.99,15.01,15.02,15.03,15.04,15.05,15.06,15.07,15.08,15.09,15.10,15.11,15.12,15.13,15.14,15.15,15.16,15.99,16.01,16.02,16.03,16.04,16.05,16.06,16.07,16.08,16.09,16.10,16.11,16.12,16.13,16.14,16.15,16.16,16.99,19.01,19.02,19.04,19.05,19.06,19.07,19.09,19.99,20.01,20.02,20.03,20.04,20.05,20.06,20.99,22.00,22.01,22.02,22.03,22.99,23.01,23.04,23.10,23.13,23.14,23.99,24.01,25.01,25.03,25.99,26.01,26.02,26.03,26.04,26.05,26.06,26.07,26.08,26.09,26.10,26.11,26.12,26.13,26.14,26.15,26.99,27.01,27.03,27.05,27.99,28.01,28.03,28.04,28.99,28.XX,29.01,29.02,29.03,29.04,29.99,30.00,30.01,30.05,30.06,30.08,30.10,30.11,30.12,30.13,30.14,30.15,30.16,30.17,30.18,30.19,30.20,30.21,30.22,30.23,30.25,30.26,30.27,30.28,30.29,30.30,30.31,30.32,30.33,30.99,31.01,31.03,31.05,31.06,31.99,36.01,38.00,38.01,38.02,38.99,39.02,39.03,39.04,39.05,39.06,39.07,39.99,40.01,40.02,40.04,40.05,40.06,40.07,40.08,40.10,40.99,41.00,41.01,41.02,41.03,41.99,42.01,42.27,42.28,42.99,43.01,43.02,43.03,43.99,44.02,44.04,44.05,44.07,44.99,45.01,45.02,45.03,45.04,45.05,45.06,45.07,45.09,45.10,45.11,45.12,45.13,45.14,45.99,46.01,46.02,46.03,46.04,46.05,46.99,47.01,47.02,47.03,47.04,47.06,47.99,48.02,48.03,48.05,48.07,48.08,48.99,49.01,49.02,49.03,49.99,50.01,50.02,50.03,50.04,50.05,50.06,50.07,50.09,50.10,50.99,51.00,51.01,51.02,51.04,51.05,51.06,51.07,51.08,51.09,51.10,51.11,51.12,51.13,51.14,51.15,51.16,51.17,51.18,51.19,51.20,51.21,51.22,51.23,51.24,51.25,51.26,51.27,51.29,51.31,51.32,51.33,51.34,51.35,51.36,51.37,51.38,51.39,51.99,52.01,52.02,52.03,52.04,52.05,52.06,52.07,52.08,52.09,52.10,52.11,52.12,52.13,52.14,52.15,52.16,52.17,52.18,52.19,52.20,52.21,52.99,54.01,60.01,60.04,60.05,95.95,99.99
1987,23118.0,192.0,5154.0,14530.0,4781.0,13510.0,50570.0,6338.0,61073.0,7108.0,182186.0,106313.0,84575.0,15801.0,20291.0,9221.0,46026.0,42533.0,138736.0,4210.0,48358.0,21103.0,451.0,102.0,24261.0,5536.0,3.0,7847.0,20171.0,30592.0,1106.0,58045.0,31876.0,32457.0,93543.0,6285.0,26897.0,7646.0,6070.0,56336.0,212870.0,456763.0,19828.0,726.0,0.0,483.0,2005621.0,6416.0,723.0,1063.0,48.0,292.0,2627.0,39.0,0.0,4661.0,853.0,2843.0,329.0,3224.0,0.0,0.0,192.0,1198.0,205.0,260.0,188.0,1984.0,1085.0,234.0,6940.0,1182.0,748.0,3644.0,1088.0,85.0,0.0,0.0,0.0,843.0,3697.0,837.0,247.0,23.0,923.0,255.0,133.0,548.0,46.0,117.0,111.0,3112.0,38.0,0.0,8204.0,22686.0,13782.0,6466.0,4514.0,0.0,3122.0,284.0,2585.0,2297.0,1172.0,42989.0,3985.0,3668.0,7044.0,626.0,0.0,0.0,0.0,0.0,0.0,2761.0,0.0,1030.0,5178.0,887.0,13.0,14627.0,836.0,4927.0,12621.0,889.0,306.0,67.0,311.0,17011.0,10164.0,65742.0,49610.0,733.0,229.0,4113.0,5946.0,3875.0,791.0,525.0,1018.0,469.0,6768.0,11617.0,2897.0,33380.0,443.0,551.0,631.0,467.0,113.0,6262.0,1006.0,19399.0,814.0,415.0,505.0,704.0,225.0,1288.0,566.0,28.0,0.0,0.0,0.0,0.0,0.0,1228.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,4057.0,2664.0,1804.0,37158.0,2769.0,2544.0,7760.0,989.0,10877.0,539.0,148.0,284.0,3274.0,4403.0,0.0,0.0,0.0,9362.0,3179.0,0.0,354.0,712.0,1782.0,0.0,7.0,0.0,8281.0,0.0,164.0,663.0,0.0,0.0,0.0,110.0,549.0,4688.0,176.0,688.0,4161.0,806.0,6859.0,2670.0,243.0,2130.0,617.0,121.0,5789.0,130.0,243.0,191.0,354.0,37039.0,0.0,6676.0,1957.0,30768.0,158.0,7538.0,1174.0,1639.0,1256.0,138736.0,4017.0,161.0,32.0,31514.0,500.0,821.0,665.0,3077.0,855.0,3909.0,0.0,191.0,523.0,0.0,0.0,1290.0,0.0,184.0,4829.0,17524.0,1396.0,1159.0,1024.0,21.0,1.0,3.0,256.0,170.0,102.0,0.0,0.0,0.0,0.0,0.0,6566.0,29.0,925.0,111.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15972.0,2401.0,2518.0,266.0,0.0,351.0,3.0,0.0,3956.0,3500.0,391.0,2922.0,480.0,1846.0,367.0,11754.0,126.0,2676.0,1431.0,279.0,626.0,13613.0,5931.0,733.0,7041.0,0.0,938.0,0.0,44.0,259.0,469.0,334.0,46835.0,1457.0,7233.0,2520.0,28866.0,2482.0,0.0,528.0,1712.0,8338.0,730.0,19131.0,2546.0,6733.0,3840.0,138.0,1375.0,40.0,25252.0,3805.0,5378.0,29247.0,14000.0,869.0,0.0,0.0,2866.0,313.0,1276.0,1920.0,755.0,483.0,1538.0,5967.0,3230.0,961.0,1111.0,13358.0,2270.0,152.0,327.0,6441.0,234.0,0.0,492.0,3325.0,2260.0,401.0,84.0,2103.0,196.0,916.0,10553.0,6079.0,2459.0,19006.0,11490.0,143.0,3391.0,0.0,2583.0,5718.0,5014.0,0.0,7759.0,10253.0,7827.0,16557.0,7940.0,1076.0,15767.0,440.0,0.0,5398.0,2109.0,1422.0,562.0,1621.0,6557.0,592.0,456.0,8576.0,2604.0,0.0,542.0,68.0,315.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,78966.0,16420.0,5347.0,68390.0,139343.0,67273.0,37051.0,0.0,3828.0,556.0,30957.0,8247.0,7323.0,2887.0,23223.0,2279.0,33821.0,2806.0,1241.0,499.0,4331.0,9645.0,0.0,0.0,13063.0,19828.0,521.0,69.0,136.0,0.0,483.0
1988,22167.0,145.0,5499.0,14454.0,4922.0,10572.0,52280.0,5535.0,56903.0,7222.0,189128.0,102878.0,90647.0,15836.0,19695.0,9889.0,46941.0,44975.0,144687.0,4053.0,46908.0,20694.0,407.0,132.0,26231.0,5551.0,7.0,7709.0,20108.0,28431.0,1031.0,59682.0,32474.0,32455.0,96293.0,6612.0,27673.0,7321.0,6674.0,56595.0,208935.0,462089.0,21080.0,732.0,8484.0,0.0,2032736.0,5870.0,674.0,850.0,47.0,303.0,3088.0,36.0,0.0,4847.0,956.0,2800.0,283.0,2413.0,0.0,0.0,145.0,1363.0,249.0,364.0,273.0,2063.0,1015.0,172.0,6873.0,1198.0,761.0,3877.0,1105.0,50.0,0.0,0.0,0.0,590.0,3889.0,769.0,264.0,33.0,980.0,181.0,100.0,729.0,33.0,125.0,644.0,3208.0,3.0,0.0,4536.0,23895.0,13847.0,6216.0,4870.0,0.0,3452.0,247.0,2434.0,2076.0,778.0,38940.0,3875.0,3414.0,7003.0,493.0,0.0,0.0,0.0,0.0,0.0,3178.0,0.0,1137.0,5407.0,639.0,39.0,14484.0,781.0,4714.0,13246.0,962.0,327.0,70.0,349.0,16149.0,10081.0,72126.0,50850.0,767.0,217.0,4005.0,5835.0,4048.0,812.0,530.0,1030.0,491.0,5705.0,10933.0,3107.0,32745.0,549.0,423.0,735.0,446.0,70.0,6263.0,1054.0,19078.0,781.0,321.0,445.0,619.0,207.0,918.0,583.0,43.0,0.0,0.0,0.0,0.0,0.0,1505.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,3357.0,2724.0,1725.0,37197.0,2694.0,2938.0,7882.0,1089.0,10711.0,6018.0,222.0,364.0,3624.0,4323.0,0.0,0.0,0.0,9136.0,3118.0,0.0,400.0,672.0,1759.0,0.0,11.0,0.0,8302.0,0.0,151.0,709.0,0.0,0.0,0.0,169.0,545.0,4213.0,182.0,732.0,3914.0,807.0,6728.0,2886.0,233.0,2459.0,679.0,140.0,6061.0,175.0,266.0,109.0,382.0,36961.0,0.0,7953.0,1645.0,32720.0,196.0,7885.0,1173.0,1600.0,1401.0,144687.0,3891.0,126.0,36.0,30803.0,538.0,782.0,709.0,2842.0,904.0,3760.0,0.0,171.0,435.0,0.0,0.0,1259.0,0.0,208.0,4497.0,17161.0,1625.0,1155.0,753.0,8.0,4.0,2.0,269.0,124.0,132.0,0.0,0.0,0.0,0.0,0.0,7007.0,25.0,930.0,142.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17482.0,2327.0,2397.0,262.0,0.0,565.0,7.0,0.0,4343.0,2973.0,393.0,3129.0,485.0,2073.0,305.0,11564.0,93.0,2459.0,1328.0,325.0,619.0,12908.0,4811.0,694.0,6943.0,0.0,803.0,0.0,103.0,223.0,435.0,270.0,49015.0,1523.0,6960.0,2184.0,29368.0,2403.0,0.0,703.0,2276.0,8523.0,752.0,19259.0,1645.0,7199.0,3954.0,177.0,1473.0,56.0,25802.0,3730.0,5817.0,29442.0,14813.0,913.0,0.0,0.0,2917.0,318.0,1498.0,2198.0,1072.0,571.0,955.0,6156.0,3537.0,970.0,982.0,13076.0,2952.0,328.0,278.0,5784.0,347.0,0.0,584.0,3765.0,2590.0,262.0,57.0,2262.0,150.0,869.0,11829.0,6072.0,2438.0,19629.0,11020.0,163.0,2163.0,0.0,2656.0,5459.0,4620.0,0.0,7280.0,10692.0,8062.0,16009.0,6932.0,1176.0,15449.0,395.0,0.0,5850.0,2028.0,1290.0,498.0,1546.0,6832.0,649.0,528.0,8634.0,2766.0,0.0,1035.0,75.0,405.0,439.0,0.0,0.0,0.0,10.0,0.0,0.0,75941.0,16225.0,5454.0,67708.0,143510.0,67022.0,35952.0,0.0,3663.0,756.0,33633.0,8585.0,7717.0,2982.0,20130.0,2060.0,34764.0,2515.0,1100.0,619.0,5437.0,10906.0,0.0,0.0,13030.0,21080.0,509.0,94.0,129.0,8484.0,0.0
1989,20257.0,259.0,5062.0,15174.0,5499.0,9433.0,54325.0,6626.0,51734.0,6788.0,200822.0,100434.0,86404.0,17027.0,19588.0,10004.0,49334.0,49108.0,151852.0,4337.0,46250.0,20159.0,273.0,310.0,26924.0,5677.0,19.0,8399.0,19367.0,27939.0,1009.0,64432.0,33802.0,34148.0,102776.0,6149.0,23144.0,6568.0,8378.0,56962.0,210229.0,463020.0,23036.0,796.0,14613.0,0.0,2068446.0,5625.0,529.0,817.0,39.0,285.0,2663.0,36.0,0.0,4221.0,976.0,2454.0,272.0,2340.0,0.0,0.0,259.0,1206.0,192.0,311.0,259.0,1865.0,1061.0,168.0,7171.0,1339.0,834.0,4079.0,1165.0,84.0,0.0,0.0,0.0,502.0,4342.0,908.0,249.0,27.0,1255.0,141.0,84.0,1424.0,45.0,142.0,131.0,2054.0,39.0,0.0,4091.0,24932.0,14436.0,6392.0,5056.0,0.0,3509.0,134.0,2570.0,2093.0,1829.0,35664.0,3460.0,2989.0,6612.0,413.0,0.0,0.0,0.0,0.0,0.0,2596.0,0.0,1185.0,4986.0,579.0,38.0,15841.0,323.0,5878.0,13985.0,935.0,327.0,102.0,370.0,16791.0,10424.0,76967.0,52904.0,1018.0,287.0,4670.0,5446.0,3965.0,757.0,634.0,1130.0,421.0,5482.0,10912.0,3170.0,31378.0,467.0,456.0,696.0,473.0,40.0,6193.0,1119.0,19340.0,771.0,209.0,416.0,617.0,183.0,702.0,578.0,54.0,0.0,0.0,0.0,0.0,0.0,1526.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,3123.0,2662.0,1699.0,32074.0,3013.0,2558.0,7225.0,1175.0,10026.0,7212.0,671.0,326.0,3365.0,4333.0,0.0,0.0,0.0,10065.0,3310.0,0.0,439.0,676.0,1863.0,0.0,13.0,0.0,8898.0,0.0,133.0,787.0,0.0,0.0,0.0,232.0,676.0,3745.0,195.0,821.0,3521.0,809.0,7106.0,3058.0,333.0,2484.0,808.0,109.0,6185.0,122.0,239.0,57.0,457.0,38807.0,0.0,8481.0,1589.0,35546.0,187.0,8632.0,1414.0,1942.0,1387.0,151852.0,4135.0,164.0,38.0,30449.0,567.0,732.0,730.0,2616.0,876.0,3690.0,0.0,181.0,413.0,0.0,0.0,1297.0,0.0,219.0,4480.0,16867.0,1450.0,1237.0,605.0,7.0,2.0,1.0,221.0,42.0,310.0,0.0,0.0,0.0,0.0,0.0,7056.0,50.0,1014.0,128.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18048.0,2255.0,2341.0,327.0,0.0,754.0,19.0,0.0,4715.0,3145.0,539.0,2964.0,578.0,1984.0,343.0,11280.0,112.0,2106.0,1265.0,343.0,608.0,12702.0,4404.0,628.0,7286.0,0.0,703.0,0.0,80.0,237.0,433.0,259.0,52308.0,1638.0,7732.0,2754.0,30432.0,2699.0,0.0,671.0,2023.0,8571.0,752.0,20740.0,2062.0,7512.0,4142.0,127.0,1401.0,38.0,26474.0,3753.0,6169.0,32731.0,16271.0,979.0,0.0,0.0,3179.0,330.0,1300.0,1891.0,1104.0,470.0,1054.0,4771.0,3501.0,783.0,418.0,12610.0,1061.0,351.0,277.0,5134.0,331.0,0.0,475.0,3849.0,3501.0,267.0,761.0,2420.0,107.0,945.0,11585.0,6134.0,2496.0,20328.0,11006.0,164.0,1777.0,0.0,2909.0,5425.0,4583.0,0.0,7017.0,10548.0,8855.0,16420.0,6498.0,1120.0,15816.0,498.0,0.0,6109.0,1772.0,1372.0,496.0,1640.0,7205.0,657.0,629.0,9150.0,2591.0,0.0,1070.0,77.0,365.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,74528.0,17385.0,5127.0,68525.0,145817.0,66711.0,33809.0,0.0,3666.0,776.0,33336.0,9124.0,7940.0,3293.0,18328.0,2817.0,34450.0,2595.0,1156.0,576.0,5068.0,10814.0,0.0,0.0,14219.0,23036.0,496.0,80.0,220.0,14613.0,0.0
1990,20884.0,211.0,6112.0,15483.0,6278.0,10363.0,57051.0,5970.0,51853.0,6208.0,213372.0,97781.0,84059.0,18101.0,22523.0,10600.0,51069.0,54517.0,164426.0,4695.0,47813.0,19907.0,275.0,271.0,27732.0,5820.0,17.0,8902.0,19484.0,27074.0,1084.0,70396.0,36970.0,35346.0,110320.0,6568.0,24903.0,7065.0,10045.0,60170.0,223045.0,465618.0,25510.0,931.0,16103.0,0.0,2152925.0,5767.0,564.0,861.0,31.0,337.0,2865.0,26.0,0.0,4520.0,951.0,2614.0,275.0,2073.0,0.0,0.0,211.0,2192.0,225.0,262.0,292.0,1850.0,1013.0,278.0,7159.0,1431.0,804.0,4134.0,1241.0,106.0,0.0,0.0,0.0,608.0,5004.0,1049.0,225.0,16.0,1187.0,165.0,83.0,1475.0,38.0,142.0,624.0,2483.0,32.0,0.0,4118.0,26531.0,14708.0,6105.0,5339.0,0.0,4368.0,101.0,2443.0,2037.0,1389.0,32818.0,6410.0,2844.0,6474.0,373.0,0.0,0.0,0.0,0.0,0.0,2934.0,0.0,1137.0,4573.0,465.0,33.0,16822.0,373.0,6571.0,14330.0,942.0,334.0,33.0,374.0,16843.0,11323.0,84454.0,54495.0,991.0,362.0,5125.0,5545.0,4292.0,741.0,613.0,1181.0,506.0,5160.0,10752.0,2836.0,29883.0,422.0,434.0,676.0,526.0,32.0,6090.0,1200.0,18870.0,685.0,175.0,367.0,612.0,193.0,527.0,671.0,62.0,0.0,0.0,0.0,0.0,0.0,1505.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,3114.0,2610.0,1823.0,29175.0,3445.0,3164.0,7077.0,1269.0,9697.0,6003.0,807.0,281.0,3384.0,4704.0,0.0,0.0,0.0,10620.0,3594.0,0.0,508.0,736.0,1867.0,0.0,12.0,0.0,9364.0,0.0,153.0,779.0,0.0,0.0,0.0,317.0,771.0,3815.0,214.0,980.0,3226.0,814.0,10122.0,2984.0,368.0,2758.0,887.0,108.0,6408.0,143.0,172.0,124.0,432.0,37899.0,0.0,10858.0,1880.0,39918.0,222.0,9229.0,1552.0,2041.0,1555.0,164426.0,4493.0,171.0,31.0,31213.0,601.0,696.0,802.0,2744.0,1018.0,3707.0,0.0,136.0,419.0,0.0,0.0,1500.0,0.0,220.0,4757.0,16576.0,1382.0,1318.0,631.0,11.0,4.0,3.0,221.0,36.0,271.0,0.0,0.0,0.0,0.0,0.0,7467.0,45.0,1061.0,124.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18366.0,2213.0,2310.0,358.0,0.0,939.0,17.0,0.0,5165.0,3183.0,554.0,2744.0,627.0,2125.0,364.0,11346.0,316.0,1962.0,1400.0,351.0,628.0,12303.0,3814.0,625.0,7326.0,0.0,627.0,0.0,92.0,267.0,441.0,284.0,57556.0,1507.0,8442.0,2891.0,33381.0,2885.0,0.0,704.0,2147.0,8893.0,751.0,21968.0,1587.0,8284.0,4762.0,154.0,1574.0,50.0,26973.0,3976.0,6610.0,35649.0,17883.0,1036.0,0.0,0.0,3369.0,218.0,1413.0,2456.0,1058.0,459.0,964.0,5787.0,3474.0,752.0,1953.0,12071.0,866.0,672.0,202.0,5494.0,296.0,0.0,401.0,4346.0,4300.0,343.0,1056.0,2774.0,111.0,885.0,12337.0,6424.0,2827.0,21342.0,11638.0,190.0,1642.0,0.0,2595.0,5887.0,4430.0,0.0,7063.0,10510.0,10417.0,17607.0,6336.0,1055.0,15522.0,565.0,0.0,7050.0,1919.0,1388.0,508.0,1571.0,7850.0,736.0,689.0,9483.0,2612.0,0.0,1463.0,246.0,359.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,77879.0,21366.0,5498.0,70894.0,144113.0,69114.0,31245.0,0.0,3896.0,868.0,33446.0,9940.0,8400.0,3495.0,17411.0,3006.0,34681.0,2378.0,1290.0,612.0,5322.0,10582.0,0.0,0.0,14925.0,25510.0,500.0,190.0,241.0,16103.0,0.0
1991,20128.0,93.0,5661.0,17054.0,6659.0,9978.0,58954.0,5725.0,48931.0,5459.0,221063.0,95775.0,75267.0,19099.0,20631.0,15257.0,53600.0,60053.0,177277.0,5209.0,50277.0,19869.0,288.0,215.0,28052.0,5335.0,243.0,9515.0,18189.0,27270.0,1338.0,76013.0,38153.0,36549.0,115955.0,6808.0,23852.0,6784.0,10496.0,63412.0,231464.0,464572.0,28080.0,844.0,50942.0,0.0,2236388.0,5481.0,550.0,936.0,87.0,273.0,2830.0,26.0,0.0,4206.0,902.0,2431.0,272.0,2134.0,0.0,0.0,93.0,1544.0,293.0,311.0,281.0,1910.0,1078.0,244.0,7267.0,1601.0,870.0,5454.0,1232.0,73.0,0.0,0.0,0.0,557.0,5242.0,1125.0,292.0,5.0,1131.0,194.0,119.0,1444.0,42.0,141.0,980.0,1745.0,29.0,0.0,4148.0,27011.0,15457.0,6333.0,5555.0,0.0,4598.0,116.0,2223.0,1993.0,1393.0,30777.0,5877.0,2853.0,6380.0,292.0,0.0,0.0,0.0,0.0,0.0,2752.0,0.0,972.0,4028.0,394.0,65.0,16554.0,288.0,7233.0,14116.0,983.0,340.0,47.0,378.0,16992.0,11824.0,90584.0,54926.0,1218.0,367.0,5213.0,5397.0,4021.0,708.0,603.0,1174.0,491.0,5075.0,10958.0,3059.0,28159.0,406.0,508.0,672.0,684.0,24.0,6113.0,1339.0,18565.0,617.0,192.0,349.0,600.0,182.0,350.0,660.0,71.0,0.0,0.0,0.0,0.0,0.0,1484.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,3186.0,2691.0,1790.0,25914.0,2910.0,3102.0,6737.0,1145.0,9590.0,189.0,801.0,302.0,3354.0,5532.0,0.0,0.0,0.0,11210.0,3764.0,0.0,557.0,851.0,1960.0,0.0,12.0,0.0,9903.0,0.0,155.0,841.0,0.0,0.0,0.0,327.0,729.0,3674.0,242.0,925.0,3251.0,870.0,8470.0,2903.0,296.0,4680.0,970.0,503.0,8728.0,142.0,133.0,101.0,466.0,39521.0,0.0,11455.0,2158.0,43932.0,216.0,10221.0,1700.0,2167.0,1817.0,177277.0,4982.0,191.0,36.0,33579.0,628.0,679.0,793.0,2614.0,1059.0,3751.0,0.0,163.0,405.0,0.0,0.0,1710.0,0.0,262.0,4634.0,16520.0,1404.0,1268.0,677.0,16.0,1.0,1.0,235.0,35.0,215.0,0.0,0.0,0.0,0.0,0.0,8149.0,63.0,132.0,144.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18917.0,2184.0,2391.0,378.0,0.0,382.0,243.0,0.0,5488.0,3274.0,753.0,2590.0,638.0,1942.0,349.0,10671.0,322.0,1677.0,1499.0,334.0,615.0,12445.0,3760.0,620.0,7280.0,0.0,717.0,0.0,126.0,265.0,450.0,497.0,62641.0,1764.0,8891.0,2717.0,34407.0,3025.0,0.0,721.0,2446.0,8774.0,860.0,22948.0,1521.0,8790.0,5306.0,158.0,1810.0,57.0,26532.0,4207.0,6965.0,38301.0,19602.0,1015.0,0.0,0.0,3212.0,295.0,1328.0,2641.0,995.0,496.0,1053.0,5159.0,3528.0,936.0,411.0,13170.0,648.0,229.0,284.0,5502.0,321.0,0.0,448.0,4879.0,4530.0,82.0,1005.0,2886.0,132.0,968.0,12337.0,6710.0,3275.0,23215.0,11845.0,169.0,1875.0,0.0,2646.0,6549.0,3929.0,0.0,6964.0,10925.0,9164.0,19098.0,6572.0,1101.0,15448.0,390.0,0.0,7569.0,1890.0,1389.0,460.0,1469.0,7990.0,594.0,744.0,9844.0,2450.0,0.0,1311.0,77.0,470.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,83793.0,23098.0,5107.0,69234.0,144111.0,70582.0,30471.0,0.0,3904.0,858.0,31951.0,10737.0,9614.0,4062.0,16545.0,3164.0,34254.0,2126.0,1605.0,663.0,5080.0,10068.0,0.0,0.0,15543.0,28080.0,512.0,93.0,239.0,50942.0,0.0
